vote,image_id,time,username
1,gifbrles_sub-r037s034_ses-4,52,bookworm
1,gifbrles_sub-r037s034_ses-3,46,bookworm
1,gifbrles_031877,71,bookworm
1,gifbrles_sub-r005s086_ses-2,32,bookworm
1,gifbrles_sub-r025s010_ses-1,76,bookworm
1,gifbrles_sub-r003s014_ses-1,72,bookworm
1,gifbrles_sub-r016s020_ses-2,57,bookworm
1,gifbrles_sub-r001s019_ses-2,75,bookworm
1,gifbrles_sub-r033s012_ses-1,74,bookworm
1,gifbrles_sub-r004s014_ses-1,81,bookworm
1,gifbrles_sub-r001s004_ses-1,80,bookworm
1,gifbrles_sub-r037s022_ses-4,65,bookworm
1,gifbrles_c0004s0009t01,49,bookworm
1,gifbrles_sub-r001s039_ses-1,77,bookworm
1,gifbrles_031850,73,bookworm
1,gifbrles_sub-r024s012_ses-1,72,bookworm
1,gifbrles_sub-r005s079_ses-1,68,bookworm
1,gifbrles_sub-r037s045_ses-2,75,bookworm
1,gifbrles_sub-r002s006_ses-1,58,bookworm
1,gifbrles_031834,72,bookworm
1,gifbrles_sub-r026s010_ses-1,58,bookworm
1,gifbrles_sub-r034s048_ses-1,458,bookworm
1,gifbrles_sub-r037s032_ses-1,494,bookworm
1,gifbrles_sub-r001s023_ses-1,71,bookworm
1,gifbrles_sub-r037s023_ses-4,78,bookworm
1,gifbrles_sub-r004s002_ses-1,66,bookworm
1,gifbrles_sub-r015s001_ses-2,68,bookworm
1,gifbrles_sub-r004s024_ses-1,74,bookworm
1,gifbrles_sub-r037s005_ses-2,67,bookworm
1,gifbrles_sub-r018s005_ses-1,68,bookworm
1,gifbrles_sub-r037s038_ses-1,86,bookworm
1,gifbrles_sub-r033s002_ses-1,55,bookworm
1,gifbrles_c0010s0016t01,72,bookworm
1,gifbrles_sub-r031s005_ses-1,72,bookworm
1,gifbrles_sub-r023s006_ses-1,56,bookworm
1,gifbrles_sub-r026s015_ses-1,74,bookworm
1,gifbrles_c0009s0010t01,56,bookworm
1,gifbrles_sub-r011s022_ses-1,63,bookworm
1,gifbrles_sub-r004s037_ses-1,65,bookworm
1,gifbrles_sub-r037s038_ses-4,69,bookworm
1,gifbrles_sub-r037s033_ses-1,56,bookworm
1,gifbrles_031980,78,bookworm
1,gifbrles_sub-r037s034_ses-5,59,bookworm
1,gifbrles_sub-r011s018_ses-1,71,bookworm
1,gifbrles_031790,50,bookworm
1,gifbrles_031967,68,bookworm
1,gifbrles_031810,68,bookworm
1,gifbrles_sub-r011s024_ses-1,66,bookworm
1,gifbrles_031909,58,bookworm
1,gifbrles_sub-r001s040_ses-1,49,bookworm
1,gifbrles_sub-r004s003_ses-1,57,bookworm
1,gifbrles_sub-r005s049_ses-1,71,bookworm
1,gifbrles_sub-r037s044_ses-5,68,bookworm
1,gifbrles_sub-r023s001_ses-1,71,bookworm
1,gifbrles_sub-r016s015_ses-2,72,bookworm
1,gifbrles_031791,70,bookworm
1,gifbrles_sub-r034s025_ses-2,66,bookworm
1,gifbrles_sub-r025s020_ses-1,57,bookworm
1,gifbrles_sub-r037s027_ses-1,71,bookworm
1,gifbrles_c0006s0014t01,73,bookworm
1,gifbrles_sub-r037s042_ses-3,65,bookworm
1,gifbrles_sub-r035s013_ses-1,63,bookworm
1,gifbrles_sub-r037s042_ses-4,47,bookworm
1,gifbrles_sub-r024s019_ses-1,155,bookworm
1,gifbrles_sub-r031s012_ses-1,88,bookworm
1,gifbrles_sub-r037s011_ses-3,49,bookworm
1,gifbrles_sub-r037s016_ses-1,116,bookworm
1,gifbrles_sub-r018s008_ses-1,36,bookworm
1,gifbrles_sub-r028s016_ses-1,34,bookworm
1,gifbrles_sub-r001s005_ses-1,36,bookworm
1,gifbrles_031890,39,bookworm
1,gifbrles_sub-r001s031_ses-1,39,bookworm
1,gifbrles_sub-r035s006_ses-1,55,bookworm
1,gifbrles_sub-r001s015_ses-1,39,bookworm
1,gifbrles_sub-r005s085_ses-1,42,bookworm
1,gifbrles_sub-r018s011_ses-1,75,bookworm
1,gifbrles_c0009s0008t01,57,bookworm
1,gifbrles_sub-r031s014_ses-1,56,bookworm
1,gifbrles_sub-r004s031_ses-1,76,bookworm
1,gifbrles_sub-r024s004_ses-1,64,bookworm
1,gifbrles_sub-r005s055_ses-1,79,bookworm
1,gifbrles_031925,71,bookworm
1,gifbrles_sub-r023s014_ses-1,92,bookworm
1,gifbrles_sub-r037s032_ses-2,52,bookworm
1,gifbrles_sub-r005s073_ses-1,71,bookworm
1,gifbrles_031896,74,bookworm
1,gifbrles_sub-r004s020_ses-1,76,bookworm
1,gifbrles_sub-r024s016_ses-1,78,bookworm
1,gifbrles_sub-r010s020_ses-1,49,bookworm
1,gifbrles_sub-r034s009_ses-2,76,bookworm
1,gifbrles_sub-r001s001_ses-1,55,bookworm
1,gifbrles_sub-r001s005_ses-2,56,bookworm
1,gifbrles_sub-r037s018_ses-2,85,bookworm
1,gifbrles_031815,52,bookworm
1,gifbrles_sub-r035s004_ses-1,61,bookworm
1,gifbrles_031966,62,bookworm
1,gifbrles_sub-r023s010_ses-2,66,bookworm
1,gifbrles_031933,93,bookworm
1,gifbrles_sub-r037s048_ses-2,70,bookworm
1,gifbrles_031785,47,bookworm
0,gifbrles_sub-r010s026_ses-1,1712,bookworm
1,gifbrles_c0010s0024t01,1040,bookworm
1,gifbrles_031808,1137,bookworm
1,gifbrles_sub-r025s003_ses-1,928,bookworm
1,gifbrles_031861,696,bookworm
1,gifbrles_sub-r037s016_ses-3,491,bookworm
1,gifbrles_sub-r037s036_ses-1,74,bookworm
1,gifbrles_031777,77,bookworm
1,gifbrles_sub-r004s023_ses-1,78,bookworm
1,gifbrles_sub-r025s005_ses-1,69,bookworm
1,gifbrles_sub-r037s021_ses-3,72,bookworm
1,gifbrles_sub-r005s078_ses-1,73,bookworm
1,gifbrles_sub-r018s010_ses-2,71,bookworm
1,gifbrles_sub-r002s011_ses-1,75,bookworm
1,gifbrles_sub-r001s022_ses-2,73,bookworm
1,gifbrles_sub-r016s019_ses-2,58,bookworm
1,gifbrles_sub-r015s002_ses-1,59,bookworm
1,gifbrles_sub-r037s011_ses-4,73,bookworm
1,gifbrles_sub-r037s047_ses-5,71,bookworm
1,gifbrles_031789,70,bookworm
1,gifbrles_sub-r005s031_ses-1,73,bookworm
1,gifbrles_sub-r034s009_ses-1,70,bookworm
1,gifbrles_sub-r003s003_ses-1,72,bookworm
1,gifbrles_sub-r026s023_ses-1,98,bookworm
1,gifbrles_sub-r031s017_ses-1,46,bookworm
1,gifbrles_sub-r037s048_ses-4,70,bookworm
1,gifbrles_031870,72,bookworm
1,gifbrles_sub-r037s022_ses-1,75,bookworm
1,gifbrles_sub-r037s022_ses-4,70,bookworm
1,gifbrles_sub-r037s015_ses-1,75,bookworm
1,gifbrles_sub-r017s110_ses-1,66,bookworm
1,gifbrles_031968,140,bookworm
1,gifbrles_sub-r031s008_ses-1,31,bookworm
1,gifbrles_sub-r015s003_ses-1,50,bookworm
1,gifbrles_sub-r037s048_ses-5,67,bookworm
1,gifbrles_031793,75,bookworm
1,gifbrles_c0007s0026t01,81,bookworm
1,gifbrles_sub-r001s004_ses-1,72,bookworm
1,gifbrles_sub-r031s025_ses-1,80,bookworm
1,gifbrles_sub-r017s107_ses-1,63,bookworm
1,gifbrles_sub-r011s031_ses-1,79,bookworm
1,gifbrles_sub-r003s005_ses-1,81,bookworm
1,gifbrles_sub-r033s003_ses-1,63,bookworm
0,gifbrles_sub-r028s015_ses-1,54,bookworm
0,gifbrles_sub-r001s037_ses-2,479,bookworm
0,gifbrles_sub-r001s017_ses-1,54,bookworm
0,gifbrles_sub-r037s037_ses-5,79,bookworm
0,gifbrles_sub-r015s013_ses-1,71,bookworm
1,gifbrles_031947,1939,bookworm
1,gifbrles_sub-r005s059_ses-1,490,bookworm
1,gifbrles_c0005s0017t01,57,bookworm
1,gifbrles_sub-r001s040_ses-2,72,bookworm
1,gifbrles_sub-r026s009_ses-1,71,bookworm
1,gifbrles_sub-r037s025_ses-2,74,bookworm
1,gifbrles_sub-r037s044_ses-4,70,bookworm
1,gifbrles_sub-r018s002_ses-2,70,bookworm
1,gifbrles_sub-r004s017_ses-1,67,bookworm
1,gifbrles_sub-r024s013_ses-1,72,bookworm
1,gifbrles_031941,72,bookworm
1,gifbrles_sub-r017s103_ses-1,58,bookworm
1,gifbrles_sub-r004s030_ses-1,67,bookworm
1,gifbrles_031914,63,bookworm
1,gifbrles_sub-r004s027_ses-1,83,bookworm
1,gifbrles_sub-r008s008_ses-1,56,bookworm
1,gifbrles_sub-r028s001_ses-1,52,bookworm
1,gifbrles_sub-r017s108_ses-1,73,bookworm
1,gifbrles_sub-r024s021_ses-1,62,bookworm
1,gifbrles_sub-r037s017_ses-3,57,bookworm
1,gifbrles_sub-r001s011_ses-2,70,bookworm
1,gifbrles_sub-r037s044_ses-1,76,bookworm
1,gifbrles_sub-r035s007_ses-1,66,bookworm
1,gifbrles_sub-r001s032_ses-2,43,bookworm
1,gifbrles_sub-r010s002_ses-1,69,bookworm
1,gifbrles_sub-r025s024_ses-1,79,bookworm
1,gifbrles_sub-r037s005_ses-1,55,bookworm
1,gifbrles_sub-r023s007_ses-1,63,bookworm
1,gifbrles_sub-r031s015_ses-1,73,bookworm
1,gifbrles_031797,51,bookworm
1,gifbrles_sub-r037s010_ses-2,76,bookworm
1,gifbrles_sub-r037s015_ses-3,58,bookworm
1,gifbrles_sub-r037s037_ses-2,55,bookworm
1,gifbrles_sub-r037s009_ses-1,80,bookworm
1,gifbrles_sub-r037s046_ses-4,55,bookworm
1,gifbrles_sub-r010s016_ses-1,58,bookworm
1,gifbrles_sub-r028s019_ses-1,57,bookworm
1,gifbrles_sub-r025s004_ses-1,48,bookworm
1,gifbrles_c0007s0030t01,50,bookworm
1,gifbrles_sub-r037s039_ses-5,69,bookworm
1,gifbrles_031987,73,bookworm
1,gifbrles_sub-r034s012_ses-1,59,bookworm
1,gifbrles_sub-r028s025_ses-1,76,bookworm
1,gifbrles_031916,77,bookworm
1,gifbrles_sub-r017s105_ses-1,69,bookworm
1,gifbrles_031958,72,bookworm
1,gifbrles_sub-r031s030_ses-1,74,bookworm
1,gifbrles_sub-r015s010_ses-1,78,bookworm
1,gifbrles_sub-r011s019_ses-1,65,bookworm
1,gifbrles_sub-r033s001_ses-1,71,bookworm
1,gifbrles_sub-r037s017_ses-2,63,bookworm
1,gifbrles_c0004s0029t01,60,bookworm
1,gifbrles_sub-r037s030_ses-5,65,bookworm
1,gifbrles_sub-r037s005_ses-3,53,bookworm
1,gifbrles_sub-r025s019_ses-1,1214,bookworm
1,gifbrles_sub-r005s084_ses-1,489,bookworm
1,gifbrles_sub-r037s014_ses-3,65,bookworm
1,gifbrles_sub-r016s015_ses-3,495,bookworm
1,gifbrles_sub-r005s045_ses-1,74,bookworm
1,gifbrles_031858,76,bookworm
1,gifbrles_sub-r005s079_ses-1,71,bookworm
1,gifbrles_sub-r026s024_ses-1,72,bookworm
1,gifbrles_sub-r031s036_ses-1,72,bookworm
1,gifbrles_c0009s0012t01,68,bookworm
1,gifbrles_sub-r037s019_ses-3,72,bookworm
1,gifbrles_sub-r015s005_ses-2,82,bookworm
1,gifbrles_sub-r018s010_ses-1,50,bookworm
1,gifbrles_sub-r034s008_ses-1,69,bookworm
1,gifbrles_031861,75,bookworm
1,gifbrles_c0007s0035t01,54,bookworm
1,gifbrles_sub-r010s013_ses-1,106,bookworm
1,gifbrles_sub-r008s002_ses-1,46,bookworm
1,gifbrles_sub-r010s003_ses-1,1987,bookworm
0,gifbrles_sub-r037s014_ses-2,309,bookworm
0,gifbrles_sub-r015s004_ses-1,498,bookworm
0,gifbrles_031893,77,bookworm
0,gifbrles_sub-r010s008_ses-1,80,bookworm
0,gifbrles_sub-r026s019_ses-1,76,bookworm
0,gifbrles_sub-r003s012_ses-1,74,bookworm
1,gifbrles_sub-r037s036_ses-4,239,bookworm
1,gifbrles_sub-r035s002_ses-1,501,bookworm
1,gifbrles_031933,65,bookworm
1,gifbrles_c0008s0010t01,78,bookworm
1,gifbrles_sub-r004s010_ses-1,69,bookworm
1,gifbrles_031867,79,bookworm
1,gifbrles_c0010s0031t01,74,bookworm
1,gifbrles_sub-r003s015_ses-1,67,bookworm
1,gifbrles_sub-r011s001_ses-1,71,bookworm
0,gifbrles_sub-r034s003_ses-1,155,bookworm
0,gifbrles_sub-r024s015_ses-1,1672,bookworm
0,gifbrles_sub-r001s014_ses-1,492,bookworm
0,gifbrles_sub-r002s001_ses-1,306,bookworm
0,gifbrles_sub-r018s012_ses-1,273,bookworm
1,gifbrles_sub-r037s030_ses-2,159,bookworm
1,gifbrles_c0006s0005t01,491,bookworm
1,gifbrles_sub-r026s028_ses-1,79,bookworm
1,gifbrles_sub-r018s006_ses-1,65,bookworm
1,gifbrles_sub-r001s023_ses-1,87,bookworm
1,gifbrles_sub-r037s042_ses-2,72,bookworm
1,gifbrles_031895,68,bookworm
1,gifbrles_c0010s0003t01,70,bookworm
1,gifbrles_sub-r004s028_ses-1,75,bookworm
1,gifbrles_c0010s0025t01,88,bookworm
0,gifbrles_sub-r031s033_ses-1,56,bookworm
0,gifbrles_sub-r037s045_ses-1,456,bookworm
0,gifbrles_sub-r037s038_ses-3,74,bookworm
0,gifbrles_sub-r003s011_ses-1,75,bookworm
0,gifbrles_sub-r037s003_ses-1,78,bookworm
0,gifbrles_sub-r005s081_ses-1,74,bookworm
0,gifbrles_sub-r028s006_ses-1,68,bookworm
0,gifbrles_sub-r037s043_ses-1,69,bookworm
0,gifbrles_sub-r033s011_ses-1,63,bookworm
0,gifbrles_c0004s0029t01,68,bookworm
0,gifbrles_sub-r031s018_ses-1,702,bookworm
0,gifbrles_sub-r025s006_ses-1,17,bookworm
0,gifbrles_031844,14,bookworm
0,gifbrles_sub-r017s111_ses-1,15,bookworm
0,gifbrles_sub-r037s038_ses-4,16,bookworm
0,gifbrles_sub-r023s007_ses-2,14,bookworm
0,gifbrles_sub-r005s047_ses-1,15,bookworm
1,gifbrles_031843,14,bookworm
1,gifbrles_sub-r031s005_ses-1,92,bookworm
1,gifbrles_sub-r017s112_ses-1,75,bookworm
1,gifbrles_sub-r011s014_ses-1,72,bookworm
1,gifbrles_sub-r037s038_ses-2,73,bookworm
1,gifbrles_sub-r023s003_ses-2,60,bookworm
1,gifbrles_sub-r010s032_ses-1,75,bookworm
1,gifbrles_sub-r001s034_ses-2,68,bookworm
1,gifbrles_sub-r023s011_ses-1,73,bookworm
1,gifbrles_sub-r033s010_ses-1,68,bookworm
1,gifbrles_sub-r001s002_ses-2,72,bookworm
1,gifbrles_sub-r037s037_ses-3,92,bookworm
1,gifbrles_sub-r003s010_ses-1,77,bookworm
1,gifbrles_sub-r034s048_ses-1,47,bookworm
1,gifbrles_sub-r037s030_ses-4,72,bookworm
1,gifbrles_sub-r016s019_ses-1,60,bookworm
1,gifbrles_sub-r037s031_ses-5,70,bookworm
1,gifbrles_sub-r026s012_ses-1,50,bookworm
1,gifbrles_031877,57,bookworm
1,gifbrles_sub-r015s003_ses-2,70,bookworm
0,gifbrles_sub-r001s036_ses-2,55,bookworm
0,gifbrles_031962,497,bookworm
0,gifbrles_sub-r035s009_ses-1,79,bookworm
0,gifbrles_sub-r001s027_ses-2,79,bookworm
0,gifbrles_sub-r005s025_ses-1,78,bookworm
0,gifbrles_c0007s0025t01,66,bookworm
0,gifbrles_sub-r024s018_ses-1,102,bookworm
0,gifbrles_sub-r001s021_ses-1,52,bookworm
0,gifbrles_sub-r016s014_ses-1,72,bookworm
0,gifbrles_sub-r003s001_ses-1,75,bookworm
0,gifbrles_sub-r035s005_ses-1,79,bookworm
0,gifbrles_sub-r028s024_ses-1,99,bookworm
0,gifbrles_sub-r037s037_ses-4,52,bookworm
0,gifbrles_sub-r037s015_ses-2,70,bookworm
0,gifbrles_sub-r024s002_ses-1,77,bookworm
0,gifbrles_sub-r037s029_ses-4,80,bookworm
0,gifbrles_sub-r017s101_ses-1,79,bookworm
0,gifbrles_sub-r037s023_ses-1,67,bookworm
0,gifbrles_031945,133,bookworm
0,gifbrles_sub-r034s011_ses-1,458,bookworm
1,gifbrles_sub-r037s002_ses-1,453,bookworm
0,gifbrles_c0005s0007t01,55,bookworm
1,gifbrles_c0008s0014t01,436,bookworm
0,gifbrles_sub-r026s016_ses-1,19,bookworm
0,gifbrles_031954,230,bookworm
1,gifbrles_sub-r005s080_ses-1,21,bookworm
0,gifbrles_sub-r025s018_ses-1,164,bookworm
1,gifbrles_sub-r018s007_ses-2,24,bookworm
0,gifbrles_sub-r004s005_ses-1,221,bookworm
1,gifbrles_sub-r001s014_ses-2,24,bookworm
0,gifbrles_sub-r018s006_ses-2,152,bookworm
1,gifbrles_sub-r010s012_ses-1,37,bookworm
0,gifbrles_sub-r025s002_ses-1,118,bookworm
1,gifbrles_sub-r031s020_ses-1,28,bookworm
0,gifbrles_sub-r037s021_ses-4,1281,bookworm
1,gifbrles_sub-r031s002_ses-1,188,bookworm
0,gifbrles_031782,19,bookworm
0,gifbrles_sub-r002s002_ses-1,157,bookworm
1,gifbrles_sub-r028s010_ses-1,21,bookworm
0,gifbrles_sub-r005s086_ses-2,142,bookworm
1,gifbrles_sub-r034s006_ses-2,38,bookworm
0,gifbrles_sub-r034s022_ses-1,148,bookworm
1,gifbrles_sub-r037s028_ses-1,46,bookworm
0,gifbrles_sub-r028s005_ses-1,96,bookworm
1,gifbrles_sub-r005s068_ses-1,66,bookworm
0,gifbrles_sub-r008s011_ses-1,124,bookworm
0,gifbrles_sub-r011s033_ses-1,232,bookworm
1,gifbrles_c0009s0011t01,43,bookworm
0,gifbrles_c0011s0012t01,143,bookworm
1,gifbrles_sub-r001s010_ses-1,60,bookworm
0,gifbrles_sub-r037s045_ses-4,118,bookworm
1,gifbrles_sub-r037s038_ses-1,28,bookworm
0,gifbrles_sub-r026s007_ses-1,195,bookworm
1,gifbrles_031983,31,bookworm
0,gifbrles_sub-r037s039_ses-1,138,bookworm
1,gifbrles_031960,264,bookworm
0,gifbrles_sub-r011s022_ses-1,34,bookworm
0,gifbrles_sub-r028s003_ses-1,125,bookworm
1,gifbrles_sub-r031s037_ses-1,162,bookworm
0,gifbrles_sub-r023s014_ses-2,39,bookworm
1,gifbrles_sub-r028s020_ses-1,193,bookworm
1,gifbrles_sub-r004s024_ses-1,432,bookworm
0,gifbrles_sub-r037s034_ses-1,25,bookworm
0,gifbrles_sub-r018s003_ses-2,187,bookworm
1,gifbrles_sub-r025s017_ses-1,21,bookworm
1,gifbrles_sub-r025s015_ses-1,157,bookworm
0,gifbrles_sub-r031s011_ses-1,26,bookworm
0,gifbrles_031969,155,bookworm
1,gifbrles_sub-r003s004_ses-1,22,bookworm
1,gifbrles_sub-r037s037_ses-1,113,bookworm
0,gifbrles_sub-r011s012_ses-1,30,bookworm
0,gifbrles_031786,167,bookworm
1,gifbrles_sub-r037s032_ses-5,37,bookworm
1,gifbrles_sub-r026s025_ses-1,122,bookworm
0,gifbrles_031809,40,bookworm
1,gifbrles_031771,189,bookworm
0,gifbrles_031786,37,bookworm
1,gifbrles_031798,109,bookworm
1,gifbrles_sub-r011s032_ses-1,213,bookworm
1,gifbrles_sub-r001s016_ses-2,176,bookworm
0,gifbrles_sub-r005s085_ses-2,34,bookworm
1,gifbrles_sub-r001s008_ses-2,188,bookworm
1,gifbrles_sub-r008s006_ses-1,1797,bookworm
0,gifbrles_sub-r004s013_ses-1,225,bookworm
1,gifbrles_sub-r024s012_ses-1,232,bookworm
0,gifbrles_sub-r037s026_ses-1,223,bookworm
1,gifbrles_sub-r001s001_ses-2,242,bookworm
0,gifbrles_sub-r037s035_ses-2,243,bookworm
1,gifbrles_sub-r037s041_ses-2,247,bookworm
0,gifbrles_sub-r037s031_ses-1,198,bookworm
1,gifbrles_031876,272,bookworm
0,gifbrles_031847,219,bookworm
1,gifbrles_sub-r010s018_ses-1,190,bookworm
0,gifbrles_sub-r005s054_ses-1,244,bookworm
1,gifbrles_sub-r034s010_ses-1,197,bookworm
0,gifbrles_sub-r001s009_ses-2,273,bookworm
1,gifbrles_sub-r005s058_ses-1,183,bookworm
1,gifbrles_sub-r005s082_ses-1,1231,bookworm
0,gifbrles_031827,204,bookworm
1,gifbrles_sub-r034s013_ses-2,155,bookworm
0,gifbrles_031784,213,bookworm
1,gifbrles_sub-r023s008_ses-2,207,bookworm
0,gifbrles_031850,183,bookworm
1,gifbrles_sub-r035s008_ses-1,202,bookworm
0,gifbrles_031868,194,bookworm
1,gifbrles_sub-r017s119_ses-1,238,bookworm
0,gifbrles_sub-r003s007_ses-1,182,bookworm
1,gifbrles_c0005s0024t01,247,bookworm
0,gifbrles_c0005s0028t01,341,bookworm
1,gifbrles_sub-r037s041_ses-4,98,bookworm
0,gifbrles_sub-r034s025_ses-1,189,bookworm
1,gifbrles_sub-r037s040_ses-1,220,bookworm
0,gifbrles_sub-r016s003_ses-3,188,bookworm
1,gifbrles_sub-r037s018_ses-3,213,bookworm
0,gifbrles_sub-r005s075_ses-1,246,bookworm
1,gifbrles_sub-r031s019_ses-1,233,bookworm
0,gifbrles_sub-r025s001_ses-1,216,bookworm
1,gifbrles_sub-r010s011_ses-1,258,bookworm
0,gifbrles_sub-r015s011_ses-1,203,bookworm
1,gifbrles_sub-r017s121_ses-1,291,bookworm
0,gifbrles_sub-r004s012_ses-1,164,bookworm
1,gifbrles_031803,243,bookworm
0,gifbrles_sub-r033s004_ses-1,247,bookworm
1,gifbrles_031935,231,bookworm
0,gifbrles_sub-r015s006_ses-1,216,bookworm
1,gifbrles_sub-r028s021_ses-1,233,bookworm
0,gifbrles_sub-r016s003_ses-1,211,bookworm
1,gifbrles_sub-r003s008_ses-1,220,bookworm
0,gifbrles_sub-r018s001_ses-1,292,bookworm
1,gifbrles_c0005s0026t01,221,bookworm
0,gifbrles_sub-r037s033_ses-5,228,bookworm
1,gifbrles_sub-r001s028_ses-1,222,bookworm
0,gifbrles_sub-r016s002_ses-1,247,bookworm
1,gifbrles_sub-r037s004_ses-2,259,bookworm
0,gifbrles_sub-r018s005_ses-2,243,bookworm
1,gifbrles_c0007s0028t01,303,bookworm
0,gifbrles_sub-r001s006_ses-2,252,bookworm
1,gifbrles_sub-r037s031_ses-3,256,bookworm
0,gifbrles_sub-r037s020_ses-1,247,bookworm
1,gifbrles_sub-r001s031_ses-2,290,bookworm
0,gifbrles_sub-r025s027_ses-1,241,bookworm
1,gifbrles_sub-r037s032_ses-3,281,bookworm
0,gifbrles_sub-r037s024_ses-1,196,bookworm
1,gifbrles_sub-r001s013_ses-1,291,bookworm
0,gifbrles_sub-r023s017_ses-2,307,bookworm
0,gifbrles_sub-r011s003_ses-1,2907,bookworm
1,gifbrles_sub-r004s034_ses-1,927,bookworm
0,gifbrles_sub-r026s020_ses-1,646,bookworm
1,gifbrles_031852,681,bookworm
0,gifbrles_sub-r031s004_ses-1,504,bookworm
1,gifbrles_sub-r026s026_ses-1,560,bookworm
0,gifbrles_sub-r004s008_ses-1,476,bookworm
1,gifbrles_sub-r037s027_ses-3,437,bookworm
0,gifbrles_sub-r015s022_ses-1,296,bookworm
1,gifbrles_sub-r001s002_ses-1,251,bookworm
0,gifbrles_sub-r037s021_ses-1,192,bookworm
1,gifbrles_031854,241,bookworm
1,gifbrles_sub-r005s071_ses-1,857,bookworm
0,gifbrles_031892,18,bookworm
1,gifbrles_sub-r025s011_ses-1,104,bookworm
0,gifbrles_sub-r016s003_ses-2,40,bookworm
1,gifbrles_sub-r026s003_ses-1,115,bookworm
0,gifbrles_sub-r017s113_ses-1,74,bookworm
1,gifbrles_sub-r001s035_ses-2,81,bookworm
0,gifbrles_c0005s0036t01,42,bookworm
1,gifbrles_sub-r028s011_ses-1,320,bookworm
0,gifbrles_sub-r037s049_ses-1,36,bookworm
0,gifbrles_sub-r024s007_ses-1,450,bookworm
0,gifbrles_031894,75,bookworm
0,gifbrles_sub-r023s016_ses-2,66,bookworm
1,gifbrles_sub-r026s022_ses-1,1665,bookworm
0,gifbrles_sub-r002s006_ses-1,27,bookworm
1,gifbrles_sub-r031s034_ses-1,152,bookworm
0,gifbrles_sub-r037s004_ses-3,31,bookworm
1,gifbrles_sub-r015s002_ses-2,145,bookworm
0,gifbrles_031972,69,bookworm
1,gifbrles_sub-r037s023_ses-2,99,bookworm
1,gifbrles_sub-r037s029_ses-1,147,bookworm
0,gifbrles_031936,61,bookworm
1,gifbrles_sub-r023s004_ses-1,108,bookworm
1,gifbrles_sub-r037s047_ses-3,166,bookworm
1,gifbrles_sub-r026s008_ses-1,196,bookworm
0,gifbrles_sub-r028s009_ses-1,70,bookworm
0,gifbrles_sub-r037s047_ses-2,44,bookworm
1,gifbrles_sub-r010s005_ses-1,43,bookworm
0,gifbrles_sub-r037s030_ses-1,107,bookworm
1,gifbrles_sub-r031s010_ses-1,267,bookworm
0,gifbrles_sub-r024s020_ses-1,47,bookworm
1,gifbrles_sub-r037s047_ses-4,108,bookworm
0,gifbrles_sub-r034s036_ses-1,106,bookworm
1,gifbrles_sub-r005s030_ses-1,65,bookworm
0,gifbrles_sub-r015s004_ses-2,118,bookworm
1,gifbrles_sub-r004s025_ses-1,52,bookworm
0,gifbrles_031834,98,bookworm
1,gifbrles_sub-r037s011_ses-1,56,bookworm
0,gifbrles_sub-r001s019_ses-2,92,bookworm
1,gifbrles_c0005s0011t01,42,bookworm
0,gifbrles_sub-r016s020_ses-1,156,bookworm
1,gifbrles_sub-r037s016_ses-4,33,bookworm
1,gifbrles_sub-r023s015_ses-2,106,bookworm
0,gifbrles_sub-r025s026_ses-1,39,bookworm
1,gifbrles_sub-r033s002_ses-1,117,bookworm
0,gifbrles_sub-r017s106_ses-1,36,bookworm
1,gifbrles_sub-r037s047_ses-1,124,bookworm
0,gifbrles_c0009s0007t01,48,bookworm
1,gifbrles_sub-r037s044_ses-2,96,bookworm
0,gifbrles_sub-r010s023_ses-1,55,bookworm
1,gifbrles_sub-r024s009_ses-1,108,bookworm
1,gifbrles_031864,156,bookworm
1,gifbrles_sub-r024s001_ses-1,191,bookworm
1,gifbrles_c0007s0014t01,177,bookworm
0,gifbrles_031864,71,bookworm
1,gifbrles_sub-r025s014_ses-1,85,bookworm
0,gifbrles_sub-r024s008_ses-1,138,bookworm
1,gifbrles_sub-r001s020_ses-1,52,bookworm
0,gifbrles_sub-r037s022_ses-2,133,bookworm
1,gifbrles_sub-r037s036_ses-5,37,bookworm
0,gifbrles_sub-r037s021_ses-2,281,bookworm
0,gifbrles_sub-r001s041_ses-2,163,bookworm
1,gifbrles_031942,82,bookworm
1,gifbrles_031779,159,bookworm
0,gifbrles_sub-r034s021_ses-2,48,bookworm
1,gifbrles_sub-r026s002_ses-1,203,bookworm
0,gifbrles_sub-r025s010_ses-1,37,bookworm
1,gifbrles_sub-r023s008_ses-1,131,bookworm
1,gifbrles_sub-r011s015_ses-1,194,bookworm
0,gifbrles_c0005s0048t01,33,bookworm
1,gifbrles_sub-r034s022_ses-2,190,bookworm
0,gifbrles_sub-r037s014_ses-4,34,bookworm
0,gifbrles_sub-r016s020_ses-3,271,bookworm
1,gifbrles_sub-r001s028_ses-2,22,bookworm
1,gifbrles_sub-r011s002_ses-1,167,bookworm
0,gifbrles_sub-r034s047_ses-1,62,bookworm
1,gifbrles_sub-r003s006_ses-1,223,bookworm
0,gifbrles_sub-r037s015_ses-4,35,bookworm
1,gifbrles_sub-r016s019_ses-3,163,bookworm
0,gifbrles_sub-r028s026_ses-1,93,bookworm
0,gifbrles_sub-r023s002_ses-2,80,bookworm
1,gifbrles_c0005s0017t01,37,bookworm
0,gifbrles_sub-r034s015_ses-2,215,bookworm
